arm,step,ratio,lambda_task,lambda_next,lambda_goal,EMA_A,EMA_B,cap_hit,FM_gradient,task_gradient,weighted_task_gradient,cosine,total_gradient,update_norm
B1-ratio,360,1.246792399817495,2.879749514706352,2.809218143638545,2.809218143638545,1.6688674936499286,0.594068316634316,False,1.6978015899658203,0.7350660562515259,2.116806118767444,0.01657724380493164,2.735426187515259,0.017653027549386024
B1-ratio,380,1.0964288038743375,2.809218143638545,2.7912291327556455,2.7912291327556455,1.609555660170861,0.5766476285599041,False,1.075749158859253,0.41986143589019775,1.1794823635168754,0.12006968259811401,1.689115285873413,0.018753578886389732
B1-ratio,400,1.0460659845319187,2.7912291327556455,2.7809671488748138,2.7809671488748138,1.5747436211847197,0.5662575416692228,False,1.2614352703094482,0.47274675965309143,1.31954452795954,-0.04379346966743469,1.7851122617721558,0.017906179651618004
B1-ratio,420,0.8747297332774485,2.7809671488748138,2.8132765750687825,2.8132765750687825,1.5603172355600832,0.5546263205642817,False,1.4304797649383545,0.449945330619812,1.251283183243314,-0.027119643986225128,1.8748059272766113,0.0160965733230114
B1-ratio,440,2.114103351857787,2.8132765750687825,2.634835154325069,2.634835154325069,1.495173910889802,0.5674639297397719,False,0.9088839888572693,0.6830024123191833,1.9214746872930286,-0.020130358636379242,2.1089863777160645,0.015432795509696007
B1-ratio,460,1.0209155198436928,2.634835154325069,2.6280121386956097,2.6280121386956097,1.536367374331156,0.5846119778935718,False,1.9071085453033447,0.738944411277771,1.946996711926713,0.14538463950157166,2.9167659282684326,0.019766077399253845
B1-ratio,480,1.0124436430400716,2.6280121386956097,2.624179249542741,2.624179249542741,1.5666162946853635,0.5969928673730439,False,1.83885657787323,0.7084208726882935,1.8617386527301722,0.01496024802327156,2.636265993118286,0.01864008791744709
B1-ratio,500,0.4501987469963264,2.624179249542741,2.879540339541508,2.879540339541508,1.6811128359169003,0.5838129137599003,False,2.7115817070007324,0.46519333124160767,1.2207506868698896,0.2142917960882187,3.20337176322937,0.016441956162452698
B1-ratio,520,0.6182574453411286,2.879540339541508,3.0355259946002433,3.0355259946002433,1.7483482272443387,0.5759621990898429,False,2.353466749191284,0.5053057670593262,1.455048340050294,0.0483136884868145,2.826103925704956,0.01708696410059929
B1-ratio,540,1.5728937358632693,3.0355259946002433,2.9023579629435794,2.9023579629435794,1.7105068365648877,0.5893507480483513,False,1.369934320449829,0.7098476886749268,2.1547611111796408,0.052702032029628754,2.6135904788970947,0.01823069341480732
B1-ratio,560,0.8566772153628167,2.9023579629435794,2.9481928622524625,2.9481928622524625,1.7267650484963202,0.5857028794164594,False,1.8730889558792114,0.5528720617294312,1.6046326308494487,0.10335673391819,2.5893263816833496,0.017418542876839638
B1-ratio,580,1.2263123800702558,2.9481928622524625,2.902092012531823,2.902092012531823,1.671408544772024,0.5759323059208813,False,1.173200011253357,0.4879971444606781,1.438709698098555,0.020997842773795128,1.8754115104675293,0.016661999747157097
B1-ratio,600,0.8371929471335103,2.902092012531823,2.9648505921641775,2.9648505921641775,1.7290752865014865,0.583191372634854,False,2.2480759620666504,0.6485229730606079,1.8820733400625806,0.15669643878936768,3.1499247550964355,0.018588589504361153
B1-ratio,620,0.6591914686559928,2.9648505921641775,3.0671010114361414,3.0671010114361414,1.724896729332661,0.5623866716163333,False,1.6872897148132324,0.375144362449646,1.1122469851558858,0.1353336125612259,2.1428942680358887,0.01896744593977928
B1-ratio,640,1.131008697864361,3.0671010114361414,3.0320353262946993,3.0320353262946993,1.7027180257521168,0.5615759193125643,False,1.5031096935272217,0.5542791485786438,1.7000301372235218,0.025042828172445297,2.29726505279541,0.015078425407409668
B1-ratio,660,2.501493089395257,3.0320353262946993,2.623533653981869,2.623533653981869,1.7097493108882393,0.6516971140405485,False,1.7730308771133423,1.4627878665924072,4.4352244863834365,-0.051898662000894547,4.690267562866211,0.019071845337748528
B1-ratio,680,1.3029747387800887,2.623533653981869,2.548635184135555,2.548635184135555,1.7040636506772535,0.6686181142301216,False,1.6528927087783813,0.8209071159362793,2.1536774454520247,-0.11520281434059143,2.5593326091766357,0.014621970243752003
B1-ratio,700,1.0242661154385957,2.548635184135555,2.5428237218207017,2.5428237218207017,1.6931189865258185,0.6658420605395008,False,1.5946170091629028,0.6408575773239136,1.633312169587598,-0.057556867599487305,2.2160096168518066,0.016291407868266106
B1-ratio,720,0.8766678483809918,2.5428237218207017,2.5692438645552738,2.5692438645552738,1.6624167237031622,0.647045127415696,False,1.3860963582992554,0.47787272930145264,1.2151461120789364,-0.0038005062378942966,1.8398480415344238,0.013082468882203102
B1-ratio,740,0.9957814349422028,2.5692438645552738,2.570291844914712,2.570291844914712,1.6562534576667693,0.6443834232068412,False,1.6007840633392334,0.6204280853271484,1.594031051624552,-0.10839025676250458,2.1331400871276855,0.017540428787469864
B1-ratio,760,1.572532314386778,2.570291844914712,2.453245519959056,2.453245519959056,1.6261390810620797,0.6628521555760222,False,1.355109691619873,0.8290707468986511,2.130953779610952,0.16424863040447235,2.7066361904144287,0.016764327883720398
B1-ratio,780,1.1566025646786442,2.453245519959056,2.415164676414742,2.415164676414742,1.627376088387848,0.6738157875030085,False,1.6385091543197632,0.7724884748458862,1.8951038901356745,0.018582424148917198,2.5281479358673096,0.01703234575688839
B1-ratio,800,1.599236788910755,2.415164676414742,2.2979141097507227,2.2979141097507227,1.6009595712009796,0.6967012232561867,False,1.363210916519165,0.90267014503479,2.180097048742197,-0.06811501830816269,2.4912447929382324,0.015934105962514877
B1-ratio,820,1.686029865548533,2.2979141097507227,2.19843784465259,2.19843784465259,1.5426098513588662,0.7016845416444505,False,1.0174623727798462,0.7465344071388245,1.7154719475786955,0.03593280911445618,2.025712013244629,0.01504333596676588
B1-ratio,840,1.292956082722908,2.19843784465259,2.1415933701071608,2.1415933701071608,1.5266718752371093,0.712867296166834,False,1.3832300901412964,0.8135120868682861,1.7884557588535455,-0.04625343531370163,2.2097628116607666,0.015505882911384106
B1-ratio,860,1.0426847758369315,2.1415933701071608,2.134956099285238,2.134956099285238,1.481938566612019,0.6941306976326854,False,1.079338788986206,0.5255013108253479,1.1254101232461875,0.05319063365459442,1.6002317667007446,0.013688173145055771
B1-ratio,880,1.2124109890794694,2.134956099285238,2.0988817781878204,2.0988817781878204,1.4511670164884454,0.6914000738723771,False,1.1742230653762817,0.666824460029602,1.4236409480927843,0.007945979945361614,1.8525983095169067,0.015310506336390972
B1-ratio,900,1.4383154184227966,2.0988817781878204,2.030669688526081,2.030669688526081,1.4144486212093823,0.6965429332015243,False,1.083983063697815,0.7428286671638489,1.5591095538257478,-0.05136396735906601,1.852626919746399,0.013835209421813488
B1-ratio,920,1.8509468937158693,2.030669688526081,1.9249489209513575,1.9249489209513575,1.3608339390181774,0.7069454800627226,False,0.8783017992973328,0.8005684018135071,1.625689987154457,-0.024177178740501404,1.8289995193481445,0.017343780025839806
B1-ratio,940,0.6264701920549802,1.9249489209513575,2.0083734297954803,2.0083734297954803,1.3779897595366781,0.6861222813911672,False,1.532392144203186,0.49871349334716797,0.959998000882513,-0.22963263094425201,1.6106517314910889,0.013784671202301979
B1-ratio,960,0.9688590808644322,2.0083734297954803,2.013317673368066,2.013317673368066,1.346364966474856,0.6687295225609036,False,1.061741828918457,0.5121946930885315,1.0286782124812575,0.13860246539115906,1.5774139165878296,0.015046772547066212
B1-ratio,980,1.2006423596983922,2.013317673368066,1.9826690872713753,1.9826690872713753,1.3128775162484214,0.6621768224849127,False,1.0114904642105103,0.6032025218009949,1.214438297762129,0.049007825553417206,1.618139386177063,0.014113121666014194
B1-ratio,1000,1.0370565850037812,1.9826690872713753,1.9759859527963621,1.9759859527963621,1.300265819101271,0.6580339385819873,False,1.1867605447769165,0.620747983455658,1.230737837783576,0.011636558920145035,1.719624638557434,0.013165635988116264
B1-ratio,1020,1.1405581781494618,1.9759859527963621,1.9500862678228783,1.9500862678228783,1.2923533352631957,0.66271598164014,False,1.22114098072052,0.7048543691635132,1.3927823322342434,-0.14299748837947845,1.715987205505371,0.015496643260121346
B1-ratio,1040,1.1113014114219282,1.9500862678228783,1.9285651229775176,1.9285651229775176,1.2927276819126576,0.6703054340818999,False,1.2960968017578125,0.7386105060577393,1.4403542051329041,-0.028132718056440353,1.9103530645370483,0.01334401685744524
B1-ratio,1060,0.752628254138583,1.9285651229775176,1.9749439630641885,1.9749439630641885,1.2854896899321768,0.6508993237143289,False,1.2203477621078491,0.47624433040618896,0.9184682056371574,-0.1208411455154419,1.4359467029571533,0.015350949950516224
B1-ratio,1080,1.094107490540695,1.9749439630641885,1.9594947262063824,1.9594947262063824,1.2627320155136967,0.6444171543948827,False,1.0579129457473755,0.5860776305198669,1.1574704782821752,0.021909382194280624,1.5851101875305176,0.014445146545767784
B1-ratio,1100,0.7123808243188916,1.9594947262063824,2.04023823074558,2.04023823074558,1.31778156739174,0.6458959289818684,False,1.8132275342941284,0.65920490026474,1.2917085255581624,0.04710594564676285,2.275294303894043,0.014388551004230976
B1-ratio,1120,1.3192387266249659,2.04023823074558,1.996041345547269,1.996041345547269,1.2743949292454002,0.6384611882355524,False,0.8839151859283447,0.5715485215187073,1.1660951443285794,-0.027975350618362427,1.4434036016464233,0.013637729920446873
B1-ratio,1140,1.37274757737399,1.996041345547269,1.933714277088444,1.933714277088444,1.2555213986354659,0.6492796859967751,False,1.0856596231460571,0.7466461658477783,1.4903366175265087,-0.10035376250743866,1.7535724639892578,0.014151062816381454
B1-ratio,1160,0.7148014784352872,1.933714277088444,1.9903584820687672,1.9903584820687672,1.2552252726421584,0.6306528617585936,False,1.2525601387023926,0.4630114436149597,0.8953318389735786,0.07000327855348587,1.5898232460021973,0.017147168517112732
B1-ratio,1180,2.423505067403245,1.9903584820687672,1.7429207515116842,1.7429207515116842,1.254849921166822,0.719969579843751,False,1.251471757888794,1.5238200426101685,3.032948146955539,0.04086126387119293,3.327934503555298,0.016143551096320152
B1-ratio,1200,0.5864776590855181,1.7429207515116842,1.8567062501653284,1.8567062501653284,1.3258550857006832,0.71408984893686,False,1.9649015665054321,0.6611722707748413,1.1523708710575733,0.13732051849365234,2.410531997680664,0.013995490036904812
B1-ratio,1220,1.596889254165381,1.8567062501653284,1.7783828633666507,1.7783828633666507,1.2883299554436796,0.7244390294026711,False,0.9506037831306458,0.8175816535949707,1.5180089662502865,0.00010475330054759979,1.7911733388900757,0.013347422704100609
B1-ratio,1240,1.3290692205258643,1.7783828633666507,1.7250835874916581,1.7250835874916581,1.2796439974054152,0.7417866627935807,False,1.2014703750610352,0.8979153633117676,1.5968372948672878,-0.006949541624635458,1.9916713237762451,0.013025748543441296
B1-ratio,1260,0.6064601112312562,1.7250835874916581,1.7983414280090917,1.7983414280090917,1.284657870102923,0.7143570459393478,False,1.3297827243804932,0.4674904942512512,0.8064601789411968,0.09584996849298477,1.6199636459350586,0.011925293132662773
B1-ratio,1280,1.3187219789997904,1.7983414280090917,1.738130901709949,1.738130901709949,1.2971786448678382,0.7463066467500761,False,1.4098656177520752,1.0338530540466309,1.8592207775657787,0.3829471468925476,2.729839563369751,0.015372916124761105
B1-ratio,1300,0.6835295436400989,1.738130901709949,1.8062709093842,1.8062709093842,1.3254590919006772,0.7338096876910658,False,1.579983115196228,0.6213370561599731,1.0799651376891395,0.16916751861572266,2.0591213703155518,0.013485400937497616
B1-ratio,1320,0.30093280736497996,1.8062709093842,1.9925336490069419,1.9925336490069419,1.3770551285495378,0.6911075901959537,False,1.8414194583892822,0.30678871273994446,0.5541435271495876,0.0745617002248764,1.9621589183807373,0.012224503792822361
B1-ratio,1340,0.9509736980886278,1.9925336490069419,2.003523198881615,2.003523198881615,1.3954769970193521,0.6965115241981326,False,1.5612738132476807,0.7451469302177429,1.4847303319130805,0.19854000210762024,2.3584866523742676,0.013469964265823364
B1-ratio,1360,1.144810374493139,2.003523198881615,1.9741874964404018,1.9741874964404018,1.3995425523413734,0.7089207863310079,False,1.436132550239563,0.820604145526886,1.644099442661541,0.21635682880878448,2.405668020248413,0.012931053526699543
B1-ratio,1380,0.8549040481012206,1.9741874964404018,2.004758113541269,2.004758113541269,1.4075124819064304,0.702085938647309,False,1.4792418479919434,0.6405723094940186,1.2646098439690427,0.2864425778388977,2.2043297290802,0.015191164799034595
B1-ratio,1400,0.8769357884582383,2.004758113541269,2.0249551479218115,2.0249551479218115,1.3784841321990637,0.6807479827954641,False,1.1172289848327637,0.4887063801288605,0.9797380807027167,0.05830519273877144,1.5283088684082031,0.012349996715784073
B1-ratio,1420,1.6837985836509888,2.0249551479218115,1.8990545009694695,1.8990545009694695,1.3738333126681224,0.7234301658887509,False,1.3319759368896484,1.1075698137283325,2.242779195991989,-0.07504281401634216,2.521083354949951,0.013661913573741913
B1-ratio,1440,1.461276799518144,1.8990545009694695,1.831227390718332,1.831227390718332,1.3444014079073525,0.7341531776564278,False,1.0795142650604248,0.8306602835655212,1.577469150281679,-0.043073851615190506,1.8727141618728638,0.014789201319217682
B1-ratio,1460,0.6372976637547415,1.831227390718332,1.9085915975906875,1.9085915975906875,1.3621970135002843,0.7137184378364942,False,1.52235746383667,0.5298057794570923,0.9701948551027032,0.12370419502258301,1.9037511348724365,0.013295276090502739
B1-ratio,1480,1.642086224068615,1.9085915975906875,1.8046975187089067,1.8046975187089067,1.346722899499194,0.7462319228225287,False,1.2074558734893799,1.0388532876968384,1.982746656027647,0.022220522165298462,2.344275951385498,0.014532189816236496
B1-ratio,1500,0.6924210327747452,1.8046975187089067,1.8636492102474929,1.8636492102474929,1.3509907888972665,0.7249168896532061,False,1.3894017934799194,0.533081591129303,0.962051024780449,0.040854550898075104,1.7219750881195068,0.01333935558795929
B1-ratio,1520,0.9162115906989203,1.8636492102474929,1.8813538281639834,1.8813538281639834,1.369731059754244,0.7280560622086527,False,1.538393497467041,0.7563086152076721,1.4094939534351532,0.11603858321905136,2.203758955001831,0.014404349960386753
B1-ratio,1540,0.3733844777526153,1.8813538281639834,2.0452879879517205,2.0452879879517205,1.413571814672069,0.6911358317259313,False,1.8081386089324951,0.3588537573814392,0.6751308902006,-0.041271645575761795,1.9037867784500122,0.013735084794461727
B1-ratio,1560,1.6186249275719011,2.0452879879517205,1.8989684630990238,1.8989684630990238,1.4532185852312294,0.7652673614493037,False,1.8100395202636719,1.4324511289596558,2.9297750873890647,0.07416801154613495,3.556185245513916,0.014290963299572468
B1-ratio,1580,0.580132974888373,1.8989684630990238,2.0135062639667267,2.0135062639667267,1.5128637009665293,0.7513578318778598,False,2.0496697425842285,0.6261720657348633,1.1890810053040741,-0.05998772382736206,2.3070874214172363,0.015677127987146378
B1-ratio,1600,1.7166829016914849,2.0135062639667267,1.905506049022827,1.905506049022827,1.4785028803770175,0.7759108826420239,False,1.1692554950714111,0.9968883395195007,2.0072409160979037,-0.02292204275727272,2.2996914386749268,0.016148436814546585
B1-ratio,1620,0.919191701101164,1.905506049022827,1.919612657602985,1.919612657602985,1.4637669779441742,0.7625324682803332,False,1.331143856048584,0.642126739025116,1.2235763854516608,-0.16252559423446655,1.6551899909973145,0.014262959361076355
B1-ratio,1640,1.0463406544114626,1.919612657602985,1.911559859380066,1.911559859380066,1.4491257838233103,0.7580854853759449,False,1.3173550367355347,0.7180626392364502,1.3784021312300956,0.1258220076560974,2.022958755493164,0.014169125817716122
B1-ratio,1660,0.5561979403719282,1.911559859380066,2.020330752888075,2.020330752888075,1.484272030457001,0.7346678400728323,False,1.8005882501602173,0.5239090323448181,1.001483476197007,0.1512080729007721,2.1887032985687256,0.013159378431737423
B1-ratio,1680,0.8473844134437525,2.020330752888075,2.051778715092953,2.051778715092953,1.4849813826061555,0.7237531862878696,False,1.4913655519485474,0.6255213022232056,1.263759923468138,-0.19047313928604126,1.761612892150879,0.01638234592974186
B1-ratio,1700,1.7183091453862862,2.051778715092953,1.9383384653675617,1.9383384653675617,1.4550325078228656,0.7506596674523259,False,1.1854926347732544,0.9928179979324341,2.0370428361189674,-0.006947769317775965,2.349761724472046,0.01482723280787468
B1-ratio,1720,0.7248880627327116,1.9383384653675617,2.0031198497950653,2.0031198497950653,1.4839750292115996,0.7408318725229656,False,1.744457721710205,0.6523817181587219,1.2645365784096303,-0.06975700706243515,2.0819287300109863,0.014755906537175179
B1-ratio,1740,0.7645213412746633,2.0031198497950653,2.0615854917328806,2.0615854917328806,1.5184499885630838,0.7365447587074061,False,1.8287246227264404,0.6979607343673706,1.3980990013888208,0.056603047996759415,2.3639698028564453,0.014677716419100761
B1-ratio,1760,1.1214912449278351,2.0615854917328806,2.034106189207724,2.034106189207724,1.5375765382640567,0.7558978712232012,False,1.709715485572815,0.9300758838653564,1.9174309483874545,0.033694345504045486,2.6116251945495605,0.015128286555409431
B1-ratio,1780,1.2601458510453454,2.034106189207724,1.993968898050489,1.993968898050489,1.4998749452286666,0.752205787510076,False,1.1605606079101562,0.7189770340919495,1.4624756349446473,0.06728652864694595,1.9272119998931885,0.014060189947485924
B1-ratio,1800,0.6268919562796883,1.993968898050489,2.0922963388107707,2.0922963388107707,1.5444149098503923,0.7381434843633164,False,1.9452745914459229,0.6115827560424805,1.219476994132706,0.05547583848237991,2.352534532546997,0.014455151744186878
B1-ratio,1820,0.5543785217041122,2.0922963388107707,2.2337671437557782,2.2337671437557782,1.6202469517327849,0.7253428166234722,False,2.3027353286743164,0.6101368069648743,1.2765870073863004,0.0852586030960083,2.7264490127563477,0.015236935578286648
B1-ratio,1840,1.6879589243741229,2.2337671437557782,2.107099981731535,2.107099981731535,1.597843192476407,0.758313894133946,False,1.3962093591690063,1.0550535917282104,2.3567440481039994,-0.13814128935337067,2.5679821968078613,0.017647819593548775
B1-ratio,1860,1.2510209380657638,2.107099981731535,2.0545282470814623,2.0545282470814623,1.6012888513133303,0.7793949066351479,False,1.632299780845642,0.9691240191459656,2.042041203038056,0.06495779752731323,2.6958067417144775,0.015220630913972855
B1-ratio,1880,1.0701349579422863,2.0545282470814623,2.0412412300566847,2.0412412300566847,1.5885991599075833,0.7782515542582237,False,1.4743919372558594,0.7679613828659058,1.5777983537657452,0.007745920680463314,2.1677913665771484,0.013620259240269661
B1-ratio,1900,0.8372572200239258,2.0412412300566847,2.0748521674239635,2.0748521674239635,1.5877852391522682,0.7652522257157174,False,1.5804599523544312,0.6482582688331604,1.3232515060674173,0.07649464160203934,2.1374752521514893,0.014034867286682129
B1-ratio,1920,0.9062551807564525,2.0748521674239635,2.0914888659013706,2.0914888659013706,1.5615041450847587,0.7465993104447133,False,1.3249742984771729,0.5787230730056763,1.200764822364084,0.14615634083747864,1.9137547016143799,0.01741228811442852
B1-ratio,1940,0.3381286587283546,2.0914888659013706,2.2875339129028363,2.2875339129028363,1.614390867607838,0.7057341788473016,False,2.0903713703155518,0.3379479944705963,0.7068144676889502,-0.22300447523593903,2.051891565322876,0.013670343905687332
B1-ratio,1960,0.7155955625208172,2.2875339129028363,2.360654308380393,2.360654308380393,1.6305340686354453,0.6907127667303937,False,1.7758228778839111,0.5555200576782227,1.270770971236674,0.16915354132652283,2.3519887924194336,0.020352210849523544
B1-ratio,1980,0.8241080588547224,2.360654308380393,2.4025439133568742,2.4025439133568742,1.6289527558308912,0.6780116470607571,False,1.6147209405899048,0.5637015700340271,1.330704539941618,0.18053068220615387,2.27022385597229,0.013382959179580212
B1-ratio,2000,2.4501716864693046,2.4025439133568742,2.1448837179986286,2.1448837179986286,1.5984698661883538,0.7452477972464966,False,1.3241238594055176,1.3503731489181519,3.2443307896938616,0.035463470965623856,3.5473482608795166,0.015686966478824615
