clip_id,split,session,audio_path,audio_exists,video_path,video_exists,transcript_path,transcript_exists,speaker_attributes_path,speaker_attributes_exists,audio_features_path,audio_features_exists,coefficients_path,coefficients_exists,listener_attributes_path,listener_attributes_exists,listener_video_path,listener_video_exists
speaker/session12/Camera-2024-10-21-125749-125756,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-21-125749-125756.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-21-125749-125756.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-21-125749-125756.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-21-125749-125756.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-21-125749-125756.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-21-125749-125756.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-21-125749-125756.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-21-125749-125756.mp4,True
speaker/session12/Camera-2024-10-22-103728-103815,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-22-103728-103815.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-22-103728-103815.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-22-103728-103815.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-22-103728-103815.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-22-103728-103815.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-22-103728-103815.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-22-103728-103815.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-22-103728-103815.mp4,True
speaker/session12/Camera-2024-10-22-115558-115626,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-22-115558-115626.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-22-115558-115626.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-22-115558-115626.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-22-115558-115626.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-22-115558-115626.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-22-115558-115626.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-22-115558-115626.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-22-115558-115626.mp4,True
speaker/session12/Camera-2024-10-22-123739-123750,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-22-123739-123750.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-22-123739-123750.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-22-123739-123750.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-22-123739-123750.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-22-123739-123750.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-22-123739-123750.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-22-123739-123750.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-22-123739-123750.mp4,True
speaker/session12/Camera-2024-10-22-153434-153503,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-22-153434-153503.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-22-153434-153503.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-22-153434-153503.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-22-153434-153503.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-22-153434-153503.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-22-153434-153503.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-22-153434-153503.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-22-153434-153503.mp4,True
speaker/session12/Camera-2024-10-22-161742-161747,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-22-161742-161747.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-22-161742-161747.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-22-161742-161747.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-22-161742-161747.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-22-161742-161747.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-22-161742-161747.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-22-161742-161747.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-22-161742-161747.mp4,True
speaker/session12/Camera-2024-10-22-165256-165322,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-22-165256-165322.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-22-165256-165322.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-22-165256-165322.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-22-165256-165322.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-22-165256-165322.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-22-165256-165322.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-22-165256-165322.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-22-165256-165322.mp4,True
speaker/session12/Camera-2024-10-22-173423-173423,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-22-173423-173423.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-22-173423-173423.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-22-173423-173423.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-22-173423-173423.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-22-173423-173423.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-22-173423-173423.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-22-173423-173423.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-22-173423-173423.mp4,True
speaker/session12/Camera-2024-10-23-134159-134313,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-23-134159-134313.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-23-134159-134313.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-23-134159-134313.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-23-134159-134313.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-23-134159-134313.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-23-134159-134313.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-23-134159-134313.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-23-134159-134313.mp4,True
speaker/session12/Camera-2024-10-23-143154-143223,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-23-143154-143223.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-23-143154-143223.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-23-143154-143223.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-23-143154-143223.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-23-143154-143223.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-23-143154-143223.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-23-143154-143223.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-23-143154-143223.mp4,True
speaker/session12/Camera-2024-10-23-151539-151613,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-23-151539-151613.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-23-151539-151613.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-23-151539-151613.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-23-151539-151613.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-23-151539-151613.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-23-151539-151613.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-23-151539-151613.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-23-151539-151613.mp4,True
speaker/session12/Camera-2024-10-23-155518-155524,train,session12,/home/zhengshiyi/react/data/train/audio/speaker/session12/Camera-2024-10-23-155518-155524.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session12/Camera-2024-10-23-155518-155524.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session12/Camera-2024-10-23-155518-155524.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session12/Camera-2024-10-23-155518-155524.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session12/Camera-2024-10-23-155518-155524.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session12/Camera-2024-10-23-155518-155524.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session12/Camera-2024-10-23-155518-155524.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session12/Camera-2024-10-23-155518-155524.mp4,True
speaker/session13/Camera-2024-06-21-103121-103102,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-21-103121-103102.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-21-103121-103102.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-21-103121-103102.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-21-103121-103102.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-21-103121-103102.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-21-103121-103102.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-21-103121-103102.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-21-103121-103102.mp4,True
speaker/session13/Camera-2024-06-26-093649-093642,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-26-093649-093642.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-26-093649-093642.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-26-093649-093642.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-26-093649-093642.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-26-093649-093642.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-26-093649-093642.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-26-093649-093642.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-26-093649-093642.mp4,True
speaker/session13/Camera-2024-06-26-105024-105025,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-26-105024-105025.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-26-105024-105025.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-26-105024-105025.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-26-105024-105025.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-26-105024-105025.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-26-105024-105025.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-26-105024-105025.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-26-105024-105025.mp4,True
speaker/session13/Camera-2024-06-26-122334-122317,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-26-122334-122317.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-26-122334-122317.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-26-122334-122317.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-26-122334-122317.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-26-122334-122317.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-26-122334-122317.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-26-122334-122317.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-26-122334-122317.mp4,True
speaker/session13/Camera-2024-06-26-151459-151413,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-26-151459-151413.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-26-151459-151413.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-26-151459-151413.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-26-151459-151413.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-26-151459-151413.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-26-151459-151413.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-26-151459-151413.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-26-151459-151413.mp4,True
speaker/session13/Camera-2024-06-26-160214-160213,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-26-160214-160213.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-26-160214-160213.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-26-160214-160213.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-26-160214-160213.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-26-160214-160213.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-26-160214-160213.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-26-160214-160213.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-26-160214-160213.mp4,True
speaker/session13/Camera-2024-06-28-103912-104008,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-28-103912-104008.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-28-103912-104008.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-28-103912-104008.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-28-103912-104008.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-28-103912-104008.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-28-103912-104008.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-28-103912-104008.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-28-103912-104008.mp4,True
speaker/session13/Camera-2024-06-28-112322-112419,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-28-112322-112419.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-28-112322-112419.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-28-112322-112419.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-28-112322-112419.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-28-112322-112419.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-28-112322-112419.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-28-112322-112419.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-28-112322-112419.mp4,True
speaker/session13/Camera-2024-06-28-120152-120208,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-28-120152-120208.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-28-120152-120208.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-28-120152-120208.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-28-120152-120208.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-28-120152-120208.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-28-120152-120208.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-28-120152-120208.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-28-120152-120208.mp4,True
speaker/session13/Camera-2024-06-28-153101-153104,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-28-153101-153104.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-28-153101-153104.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-28-153101-153104.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-28-153101-153104.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-28-153101-153104.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-28-153101-153104.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-28-153101-153104.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-28-153101-153104.mp4,True
speaker/session13/Camera-2024-06-28-160651-160703,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-28-160651-160703.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-28-160651-160703.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-28-160651-160703.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-28-160651-160703.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-28-160651-160703.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-28-160651-160703.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-28-160651-160703.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-28-160651-160703.mp4,True
speaker/session13/Camera-2024-06-28-164549-164628,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-06-28-164549-164628.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-06-28-164549-164628.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-06-28-164549-164628.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-06-28-164549-164628.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-06-28-164549-164628.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-06-28-164549-164628.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-06-28-164549-164628.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-06-28-164549-164628.mp4,True
speaker/session13/Camera-2024-07-04-103805-103835,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-07-04-103805-103835.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-07-04-103805-103835.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-07-04-103805-103835.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-07-04-103805-103835.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-07-04-103805-103835.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-07-04-103805-103835.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-07-04-103805-103835.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-07-04-103805-103835.mp4,True
speaker/session13/Camera-2024-07-04-120006-120008,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-07-04-120006-120008.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-07-04-120006-120008.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-07-04-120006-120008.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-07-04-120006-120008.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-07-04-120006-120008.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-07-04-120006-120008.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-07-04-120006-120008.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-07-04-120006-120008.mp4,True
speaker/session13/Camera-2024-07-08-120627-120613,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-07-08-120627-120613.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-07-08-120627-120613.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-07-08-120627-120613.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-07-08-120627-120613.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-07-08-120627-120613.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-07-08-120627-120613.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-07-08-120627-120613.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-07-08-120627-120613.mp4,True
speaker/session13/Camera-2024-07-08-143054-143035,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-07-08-143054-143035.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-07-08-143054-143035.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-07-08-143054-143035.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-07-08-143054-143035.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-07-08-143054-143035.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-07-08-143054-143035.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-07-08-143054-143035.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-07-08-143054-143035.mp4,True
speaker/session13/Camera-2024-07-08-151240-151227,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-07-08-151240-151227.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-07-08-151240-151227.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-07-08-151240-151227.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-07-08-151240-151227.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-07-08-151240-151227.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-07-08-151240-151227.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-07-08-151240-151227.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-07-08-151240-151227.mp4,True
speaker/session13/Camera-2024-07-09-100427-100257,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-07-09-100427-100257.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-07-09-100427-100257.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-07-09-100427-100257.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-07-09-100427-100257.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-07-09-100427-100257.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-07-09-100427-100257.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-07-09-100427-100257.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-07-09-100427-100257.mp4,True
speaker/session13/Camera-2024-07-09-104540-104439,train,session13,/home/zhengshiyi/react/data/train/audio/speaker/session13/Camera-2024-07-09-104540-104439.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session13/Camera-2024-07-09-104540-104439.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session13/Camera-2024-07-09-104540-104439.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session13/Camera-2024-07-09-104540-104439.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session13/Camera-2024-07-09-104540-104439.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session13/Camera-2024-07-09-104540-104439.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session13/Camera-2024-07-09-104540-104439.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session13/Camera-2024-07-09-104540-104439.mp4,True
